,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_REDACAO,NU_NOTA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC
1441,2515401,São Vicente do Seridó,25,PB,522.7476038338658,478.82204472843466,448.10543130990465,472.20990415335467,486.92939297124644
1442,2515500,Serra Branca,25,PB,545.5026455026455,491.1785714285712,454.81481481481495,480.80793650793674,491.50291005291007
1443,2515609,Serra da Raiz,25,PB,554.75,481.1450000000001,447.1424999999998,478.18499999999995,494.81374999999997
1444,2515708,Serra Grande,25,PB,544.6153846153846,492.1461538461539,449.29615384615363,472.23333333333346,488.3153846153848
1445,2515807,Serra Redonda,25,PB,568.4955752212389,492.46637168141615,449.3194690265485,485.12300884955755,494.51858407079624
1446,2515906,Serraria,25,PB,544.1538461538462,474.00230769230785,441.5907692307691,478.3107692307691,486.72384615384635
1447,2515930,Sertãozinho,25,PB,520.9580838323353,477.71137724550937,453.3491017964072,471.42814371257487,489.22275449101795
1448,2515971,Sobrado,25,PB,572.8275862068965,488.8041379310345,449.52758620689644,481.71586206896546,497.3806896551724
1449,2516003,Solânea,25,PB,585.5507868383405,498.7751072961371,462.41759656652374,489.3569384835483,503.7545064377679
1450,2516102,Soledade,25,PB,573.6111111111111,501.7331018518521,461.6951388888892,485.9798611111113,500.11087962962984
1451,2516151,Sossêgo,25,PB,518.9230769230769,479.93461538461537,454.32615384615394,475.3984615384615,488.15615384615387
1452,2516201,Sousa,25,PB,601.7320922703359,515.2072845002028,468.28186968838537,495.0220153783901,509.9741400242835
1453,2516300,Sumé,25,PB,555.5597722960151,499.22428842504735,459.1787476280836,491.5527514231498,507.03567362428873
1454,2516409,Tacima,25,PB,530.0558659217877,476.312290502793,437.44692737430154,467.86983240223447,483.57039106145237
1455,2516508,Taperoá,25,PB,577.9310344827586,496.0344827586211,451.8906896551724,497.04413793103475,503.99551724137905
1456,2516607,Tavares,25,PB,579.7058823529412,525.2959558823527,465.5014705882351,501.42867647058836,514.2400735294119
1457,2516706,Teixeira,25,PB,557.3417721518987,504.20316455696195,456.7794303797469,484.9272151898736,502.24050632911366
1458,2516755,Tenório,25,PB,560.0,487.4047619047619,450.4507936507936,483.71111111111105,499.78730158730156
1459,2516805,Triunfo,25,PB,566.2068965517242,490.99353448275883,448.3767241379309,486.5931034482757,501.7780172413795
1460,2516904,Uiraúna,25,PB,544.6299810246679,489.3146110056922,452.1954459203034,480.49165085389,497.8368121442125
1461,2517001,Umbuzeiro,25,PB,573.5260115606936,497.1994219653176,457.3780346820809,490.03641618497096,496.3682080924853
1462,2517100,Várzea,25,PB,559.5744680851063,511.59361702127666,480.49219858156033,499.6929078014185,509.75744680851057
1463,2517209,Vieirópolis,25,PB,554.2011834319527,487.7029585798815,445.7408284023667,471.6840236686388,484.76508875739637
1464,2517407,Zabelê,25,PB,535.3623188405797,481.33768115942036,441.7826086956521,466.37536231884053,483.150724637681
1465,2600054,Abreu e Lima,26,PE,545.3147444021969,499.92467258132734,463.6028728348117,492.05365441487146,510.54583861428
1466,2600104,Afogados da Ingazeira,26,PE,587.8424015009381,527.2150093808634,476.34709193245766,500.9894934333958,523.0328330206383
1467,2600203,Afrânio,26,PE,480.0,487.1697635135137,433.3016891891891,454.61638513513515,476.0800675675689
1468,2600302,Agrestina,26,PE,544.8648648648649,509.43063063063045,463.4344594594595,498.0551801801803,510.80157657657617
1469,2600401,Água Preta,26,PE,521.9337016574585,476.61160220994464,439.54309392265185,466.1281767955802,488.109944751381
1470,2600500,Águas Belas,26,PE,515.2125984251968,490.44897637795236,441.7513385826767,474.18960629921264,491.24377952755896
1471,2600609,Alagoinha,26,PE,507.7551020408163,494.67265306122425,446.8604081632651,466.29673469387745,495.1783673469392
1472,2600708,Aliança,26,PE,544.5990922844176,488.30499243570347,455.71891074130116,484.8214826021179,501.1850226928896
1473,2600807,Altinho,26,PE,566.3084112149533,513.7988317757008,456.11892523364486,495.1885514018692,509.32266355140155
1474,2600906,Amaraji,26,PE,562.2299651567944,497.33693379790935,454.31881533101046,485.29756097560943,500.65191637630704
1475,2601003,Angelim,26,PE,540.7692307692307,498.4493589743589,465.8294871794869,506.33782051282066,510.3153846153844
1476,2601052,Araçoiaba,26,PE,474.66083150984684,466.65754923413556,443.59890590809624,462.1516411378553,481.92210065645526
1477,2601102,Araripina,26,PE,610.3743315508021,519.5254392666158,465.06982429335375,495.19243697479055,508.23086325439283
1478,2601201,Arcoverde,26,PE,571.5966386554621,523.8972850678736,474.395410471881,508.9078215901738,522.8241111829348
1479,2601300,Barra de Guabiraba,26,PE,577.6884422110553,481.8231155778894,444.7115577889446,480.9080402010053,497.0638190954776
1480,2601409,Barreiros,26,PE,584.4411764705883,501.16911764705833,456.39764705882374,482.9592647058818,501.71897058823583
1481,2601508,Belém de Maria,26,PE,522.7322404371585,495.65573770491795,451.4409836065571,483.274863387978,500.820218579235
1482,2601607,Belém do São Francisco,26,PE,502.1585160202361,481.0214165261383,440.83490725126495,466.1902192242835,485.4544688026987
1483,2601706,Belo Jardim,26,PE,584.9216710182768,523.975065274151,464.76488250652795,498.88994778067877,515.9020887728461
1484,2601805,Betânia,26,PE,510.90909090909093,479.648484848485,441.2628787878788,478.53560606060586,495.9204545454546
1485,2601904,Bezerros,26,PE,580.9620596205962,516.6183604336043,468.83055555555603,500.40528455284647,516.7562330623305
1486,2602001,Bodocó,26,PE,548.7677725118483,510.23436018957347,464.24763033175356,493.7345971563981,498.38317535545025
1487,2602100,Bom Conselho,26,PE,549.8857736240914,499.9712357217031,453.00456905503665,481.8841121495318,500.06396677050884
